"【药品名称】
通用名称：注射用环磷腺苷葡胺
汉语拼音：Zhusheyong Huanlin Xiangan Pu＇an",【成份】本品主要成份为环磷腺苷葡胺，系环磷腺苷与葡甲胺（摩尔比1：1）的盐。,【性状】本品为白色或类白色疏松块状物。,"【适应症】
用于心力衰竭、心肌炎、病窦综合症、冠心病及心肌病，也可用于心律失常的辅助治疗。"
"【药品名称】
通用名称：注射用磺苄西林钠
英文名称：Sulbenicillin Sodium for Injection
汉语拼音：Zhusheyong Huangbianxilinna",【成份】本品主要成份为：磺苄西林钠,【性状】本品为白色或淡黄色冻干粉末。,"【适应症】
主要适用于对本品敏感的铜绿假单胞菌、某些变形秆菌属以及其他敏感革兰氏阴性菌所致肺炎、尿路感染、复杂性皮肤软组织感染和败血症等。对本品敏感菌所致腹腔感染、盆腔感染宜与抗厌氧菌药物联合应用。"
"【药品名称】
通用名称：注射用肌氨肽苷
汉语拼音：Zhusheyong Ji’antaigan",【成份】本品含有多种心血管活性物质，其主要成分包括心房肽，降钙素基因相关肽及三磷酸腺苷（腺苷）等核苷酸（核苷）类，此外还含有二十多种氨基酸及其代谢中间产物。,【性状】本品为白色冻干粉状固体。,"【适应症】
有促进机体代谢作用。用于肌肉萎缩、神经性水肿、脑血管意外性瘫痪、神经性衰弱综合症等。缺血性心、脑血管病，糖尿病，微血管疾病。充血性心力衰竭。各种类型的高血压及其并发症。脑血管意外引起的偏瘫，脑动脉硬化症，肌萎缩，神经衰弱综合症。防治心绞痛，心肌梗赛。中毒性和出血性休克。"
"【药品名称】
通用名称：注射用甲磺酸二氢麦角碱
商品名称：思清
英文名称：Ergoloid Mesylate for Injection
汉语拼音：Zhuesheyong Jiahuangsuan Er‘qing Maijiaojian",【成份】甲磺酸二氢麦角碱（总碱）,【性状】本品为白色或类白色疏松块状物。,"【适应症】
急性缺血性脑卒中
卒中后状态或脑外伤后遗症
外周血管病（血管栓塞性脉管炎、雷诺氏病、动脉硬化和糖尿病引起的功能紊乱）"
"【药品名称】
通用名称：注射用甲磺酸加贝酯
英文名称：Gabexate Mesylate for Injection",,【性状】白色或类白色的疏松块状物或粉末。,"【适应症】
用于急性轻型（水肿型）胰腺炎的治疗，也可用于急性出血坏死型胰腺炎的辅助治疗。"
"【药品名称】
通用名称：注射用甲磺酸罗哌卡因
商品名称：力托
英文名称：Ropivacaine Mesylate For Injection
汉语拼音：Zhusheyong Jiahuangsuan Luopaikayin",【成份】本品主要成份为甲磺酸罗哌卡因。 辅料为:甘露醇,【性状】本品为白色或类白色疏松块状物或粉末。,"【适应症】
外科手术麻醉: 硬膜外麻醉(包括剖宫产术硬膜外麻醉)； 局部浸润麻醉。 急性疼痛控制: 用于术后或分娩镇痛，可采用持续硬膜外输注，也可间歇性用药； 局部浸润麻醉。"
"【药品名称】
通用名称：注射用甲磺酸培氟沙星
汉语拼音：Zhusheyong Jiahuangsuan peifushaxing","【成份】本品主要成份为甲磺酸培氟沙星，其化学名称为：1-乙基-6-氟-7-[4-甲基哌嗪-1-基]-4-氧-1,4-二氢-喹啉-3-羧酸甲磺酸二水合物。
分子式：C17H20FN3O3•CH4O3S•2H2O
分子量：465.49",【性状】本品为白色块状物。,"【适应症】
由培氟沙星敏感菌所致的各种感染：尿路感染；呼吸道感染；耳、鼻、喉感染；妇科、生殖系统感染；腹部和肝、胆系统感染；骨和关节感染；皮肤感染；败血症和心内膜炎；脑膜炎。"
"【药品名称】
通用名称：注射用甲硫氨酸维生素B1
汉语拼音：Zhusheyong Jialiu’ansuan Weishengsu B1",【成份】甲硫氨酸、维生素B1。化学名称：L-2-氨基-4（甲硫基）丁酸 氯化4-甲基-3-[（2-甲基-4氨基-5-嘧啶基）甲基]-5-（2-羟基乙基）噻唑鎓盐酸盐。,【性状】本品为甲硫氨酸和维生素B1经冷冻干燥的无菌粉末或块状物。呈白色或类白色。在水中易溶。,"【适应症】
改善肝脏机能；治疗肝内胆汁郁积；酒精、巴比妥类、磺胺类药物中毒时的辅助治疗；清除心脑血管的脂肪；治疗动脉硬化引起的各种疾病，并可作为治疗神经炎和心肌炎的辅助药物；有利于胃肠蠕动和消化腺分泌，促进消化；增强人体免疫力，改善营养，增强体质，防止过度疲劳。对全身多种疾病有辅助治疗作用。手术病人的术前后辅助治疗，肿瘤病人放、化疗前后辅助治疗。"
"【药品名称】
通用名称：注射用甲泼尼龙琥珀酸钠
商品名称：米乐松
英文名称：Methylprednisolone Sodium Succinate for Injection
汉语拼音：Zhusheyong Jiabonilong Huposuanna",【成份】本品主要成分为琥珀酸甲泼尼龙,【性状】本品为白色至类白色的疏松块状物。,"【适应症】

除非用于某些内分泌失调的疾病的替代治疗，糖皮质激素仅仅是一种对症治疗的药物。
1．抗炎治疗：
－风湿性疾病：作为短期使用的辅助药物（帮助患者渡过急性期或危重期），用于：
创伤后骨关节炎；
骨关节炎引发的滑膜炎；
类风湿性关节炎，包括幼年型类风湿性关节炎（个别患者可能需要低剂量维持治疗）；
急性或亚急性滑囊炎；
上踝炎；
急性非特异性踺鞘炎；
急性痛风性关节炎；
银屑病关节炎；
强直性脊柱炎；
－胶原疾病（免疫复合物疾病）：用于下列疾病危重期或维持治疗：
系统性红斑狼疮（和狼疮性肾炎）；
急性风湿性心肌炎
全身性皮肌炎（多发性肌炎）；
结节性多动脉炎；
古德帕斯彻综合症（Goodpasture′s Syndrome）
－皮肤疾病：
天疱疮；
严重的多形红斑（Stevens-Johnson综合征）；
剥脱性皮炎；
大疱疱疹性皮炎；
严重的脂溢性皮炎；
严重的银屑病；蕈样真菌病；
荨麻疹。
－过敏状态：用于控制如下以常规疗法难以处理的严重的或造成机能损伤的过敏性疾病：
支气管哮喘；
接触性皮炎；
特应性皮炎；
血清病；
季节性或全年性过敏性鼻炎；
药物过敏反应；
荨麻疹样输血反应；
急性非感染性喉头水肿（肾上腺素为首选药物）。
－眼部疾病：严重的眼部急慢性过敏和炎症，例如：
眼部带状疱疹；
虹膜炎、虹膜睫状体炎；
脉络视网膜炎；
扩散性后房色素层炎和脉络膜炎；
视神经炎；
交感性眼炎。
－胃肠道疾病：帮助患者渡过以下疾病的危重期：
溃疡性结肠炎（全身治疗）；
局限性回肠炎（全身治疗）。
－呼吸道疾病：
肺部肉瘤病；
铍中毒；
与适当的抗结核化疗和用于暴发性或扩散型肺结核；
其他方法不能控制的吕弗勒氏综合症（Loffler's Syndrome）；
吸入性肺炎。
－水肿"
"【药品名称】
通用名称：注射用甲氧异腈
汉语拼音：Zhusheyong Jiayangyijing",【成份】本品主要成份为：甲氧异腈,【性状】本品为白色冻干块状物或粉末。,"【适应症】
本品仅用于制备锝[99mTc]甲氧异腈注射液。"
"【药品名称】
通用名称：注射用降纤酶
英文名称：Defibrase for Injection
汉语拼音：Zhusheyong Jianxianmei",【成份】本品主要成份为：降纤酶,【性状】本品为白色或类白色冻干块状物或粉末，有引湿性，易溶于水。,"【适应症】
（1）急性脑梗死，包括脑血栓、脑栓塞，短暂性脑缺血发作（TIA），以及脑梗死再复发的预防。（2）心肌梗死，不稳定性心绞痛以及心肌梗死再复发的预防。（3）四肢血管病，包括股动脉栓塞，血栓闭塞性脉管炎，雷诺氏病。（4）血液呈高粘状态、高凝状态、血栓前状态。（5）突发性耳聋。（6）肺栓塞。"
"【药品名称】
通用名称：注射用精氨酸阿司匹林
汉语拼音：Zhusheyong Jing’ansuan Asipilin",【成份】精氨酸阿司匹林。,【性状】本品为白色结晶或结晶性粉末。,"【适应症】
用于发热及轻、中度的疼痛的对症处理。"
"【药品名称】
通用名称：注射用酒石酸吉他霉素
汉语拼音：Zhusheyong Jiushisuan Jitameisu",【成份】酒石酸吉他霉素。,【性状】本品为白色或类白色的结晶或粉末；无臭、味苦。,"【适应症】
主要用于敏感的革兰阳性菌所致的皮肤、软组织感染、胆道感染、呼吸道感染、链球菌咽峡炎、猩红热、白喉、军团菌病、百日咳等，以及淋病、非淋病性尿道炎、痤疮等。"
"【药品名称】
通用名称：注射用卡络磺钠
英文名称：Carbazochrome Sodium Sulfonate for Injection
汉语拼音：Zhusheyong Kaluohuangna",,【性状】橙黄色冻干块状物或粉末；有引湿性，易溶于水。,"【适应症】
用于泌尿系统、上消化道、呼吸道和妇产科出血疾病。对泌尿系统疗效较显著，亦可用于手术出血的预防及治疗等。"
"【药品名称】
通用名称：注射用骨瓜提取物
汉语拼音：Zhusheyong Guguatiquwu",,【性状】本品为微黄色到淡黄色的澄明液体。,"【适应症】
适用风湿，类风湿关节炎，骨关节炎，腰腿疼痛，骨折创伤修复。"
"【药品名称】
通用名称：注射用鲑鱼降钙素",,【性状】本品为白色冻干块状物或粉末。,"【适应症】
1.禁用或不能使用常规雌激素与钙制剂联合治疗的早期和晚期绝经后骨质疏松症以及老年性骨质疏松症。2.继发于乳腺癌、肺癌或肾癌、骨髓瘤和其他恶性肿瘤骨转移所致的高钙血症。3.变形性骨炎。4.甲状旁腺机能亢进症、缺乏活动或维生素D中毒（包括急性或慢性中毒）。5.痛性神。"
"【药品名称】
通用名称：注射用核黄素磷酸钠
汉语拼音：Zhusheyong Hehuangsu Linsuanna",【成份】核黄素磷酸钠。化学名称：核黄素5’–(二氢磷酸酯)单钠盐二水化和物。,【性状】本品为黄色或橙黄色疏松块状物或粉末。,"【适应症】
用于口角炎、唇炎、舌炎、眼结膜炎及阴囊炎等疾病的治疗。"
"【药品名称】
通用名称：注射用核糖核酸Ⅰ
汉语拼音：Zhusheyong Hetanghesuan I",【成份】核糖核酸。,【性状】本品为白色或类白色冻干块状物或粉末，易溶于水。,"【适应症】
用于慢性迁移性肝炎、活动性肝炎，肝硬化及其它肝脏疾病。"
"【药品名称】
通用名称：注射用核糖核酸Ⅲ",,,
"【药品名称】
通用名称：注射用还原型谷胱甘肽钠
汉语拼音：Zhusheyong Huanyuanxing Guguanggantaina",【成份】还原型谷胱甘肽钠。,【性状】本品为白色冻干块状物或粉末。,"【适应症】
各类肝病(病毒性肝损、肝硬化、脂肪肝、酒精性肝病、药物性肝损、胆汁 淤积性肝炎)、各类原因引起的低血氧症、癌症化疗放疗的辅助治疗、肾病、心梗、缺血性脑中风、烧伤、应激性溃疡等辅助治疗。"
"【药品名称】
通用名称：注射用磺胺嘧啶钠
英文名称：Sulfadiazine Sodium for Injection
汉语拼音：Zhusheyong Huang'an Midingna",【成份】本品主要成分是磺胺嘧啶,【性状】本品为白色结晶性粉末。,"【适应症】
本品主要用于敏感脑膜炎球菌所致的脑膜炎患者的治疗。也可用于治疗：1.对其敏感的流感嗜血杆菌、肺炎链球菌和其他链球菌所致的急性支气管炎、肺部感染。2.星形奴卡菌病。3.对氯喹耐药的恶性疟疾治疗的辅助用药。4.与乙胺嘧啶联合用药治疗鼠弓形虫引起的弓形虫病。"
"【药品名称】
通用名称：注射用磺巯嘌呤钠
英文名称：Sulfomercaprin Sodiumfo Injection
汉语拼音：Zhusheyong Huangqiu Piaolingna",【成份】本品主要成份为：磺巯嘌呤钠,【性状】本品为白色鳞片状结晶,"【适应症】
本品主要用于急性粒细胞及淋巴细胞白血病，绒毛膜上皮癌及恶性葡萄胎等。"
"【药品名称】
通用名称：注射用加替沙星
汉语拼音：Zhusheyong Jiatishaxing",【成份】加替沙星。化学名称：（±）1-环丙基-6-氟-1，4-二氢-8-甲氧基-7-（3-甲基-1-哌嗪基）-4-氧代-3-喹啉羧酸。,【性状】本品为类白色至淡黄色的疏松块状物或粉末。,"【适应症】
用于治疗敏感菌株引起的中度以上的下列感染性疾病：慢性支气管炎急性发作：由肺炎链球菌、流感嗜血杆菌、副流感嗜血杆菌、卡他莫拉菌或金黄色葡萄球菌所致。急性窦炎：由肺炎链球菌、流感嗜血杆菌等所致。社区获得性肺炎：由肺炎链球菌、流感嗜血杆菌、副流感嗜血杆菌、卡他莫拉菌、金黄色葡萄球菌、嗜肺衣原体、嗜肺支原体或嗜肺军团菌等所致。单纯性或复杂性泌尿道感染（膀胱炎）：由大肠埃希氏菌、肺炎克雷伯菌、奇异变形杆菌等所致。肾盂肾炎：由大肠埃希氏菌等所致。单纯性尿道和宫颈淋病：由奈瑟淋球菌所致。女性急性单纯性直肠感染：由奈瑟淋球菌所致。在治疗之前，为了分离鉴定致病微生物及确定其对加替沙星的敏感性，应做适当的培养和敏感性试验。但在获得细菌检查结果之前即可开始本品治疗。得到细菌学检查结果后，可以继续合适的治疗。"
"【药品名称】
通用名称：注射用甲磺酸酚妥拉明
英文名称：Phentolamine Mesylate for Injection",【成份】甲磺酸酚妥拉明,【性状】本品为白色疏松块状物或粉末,"【适应症】
嗜铬细胞瘤的治疗和术前准备。嗜铬细胞瘤的诊断。（酚妥拉明试验）预防和治疗因静脉注射去甲肾上腺素外溢而引起的皮肤坏死。心力衰竭时减轻心脏负荷。"
"【药品名称】
通用名称：注射用甲磺酸加替沙星
汉语拼音：Zhusheyong Jiahuangsuan Jiatishaxing",【成份】甲磺酸加替沙星。学名称：1-环丙基-6-氟-1，4-二氢-8-甲氧基-7-(3-甲基-1-哌嗪基)-4-氧代-3-喹啉羧酸甲磺酸盐。,【性状】本品为白色至淡黄色疏松块状物及粉末。,"【适应症】
用于治疗敏感菌株引起的中度以上的下列感染性疾病：慢性支气管炎急性发作：由肺炎链球菌、流感嗜血杆菌、副流感嗜血杆菌、卡他莫拉菌或金黄色葡萄球菌所致。急性窦炎：由肺炎链球菌、流感嗜血杆菌等所致。社区获得性肺炎：由肺炎链球菌、流感嗜血杆菌、副流感嗜血杆菌、卡他莫拉菌、金黄色葡萄球菌、嗜肺衣原体、嗜肺支原体、或嗜肺军团菌等所致者。单纯性或复杂性泌尿道感染(膀胱炎)：由大肠埃希氏菌、肺炎克雷白菌、奇异变形杆菌等所致者。肾盂肾炎：由大肠埃希氏菌等所致。单纯性尿道和宫颈淋病：由奈瑟淋球菌所致。女性急性单纯性直肠感染：由奈瑟淋球菌所致。在治疗之前，为了分离鉴定致病微生物及确定其对加替沙星的敏感性，应做适当的培养和敏感性试验。但在获得细菌检查结果之前即可开始本品治疗。得到细菌学检查结果后，可以继续合适的治疗。"
"【药品名称】
通用名称：注射用甲磺酸帕珠沙星
汉语拼音：Zhusheyong Jiahuangsuan Pazhushaxing",【成份】甲磺酸帕珠沙星。化学名称：(-)-(3S)-10-(1-氨基环丙基)-9-氟-2，3-二氢-3-甲基-7-氧代-7H-吡啶并[1，2，3-de]-1，4-苯并噁嗪-6-羧酸甲磺酸盐。,【性状】白色至淡黄色结晶性粉末，无臭味苦。,"【适应症】
本品适用于敏感细菌引起的下列感染：（1）慢性呼吸道疾病继发性感染，如慢性支气管炎、弥漫性细支气管炎、支气管扩张、肺气肿、肺间质纤维化、支气管哮喘、陈旧性肺结核等；肺炎、肺脓肿；（2）肾盂肾炎、复杂性膀胱炎、前列腺炎；（3）烧伤创面感染，外科伤口感染；（4）胆囊炎、胆管炎、肝脓肿；（5）腹腔内脓肿、腹膜炎；（6）生殖器官感染，如子宫附件炎、子宫内膜炎；盆腔炎。"
"【药品名称】
通用名称：注射用甲磺酸左氧氟沙星
汉语拼音：Zhusheyong Jiahuangsuanzuoyangfushaxing","【成份】本品主要成分为甲磺酸左氧氟沙星，其化学名称为(S)-(-)-9-氟-2,3-二氢-3-甲基-10-(4-甲基-l-哌嗪)-7-氧-7H-吡啶并 [1,2,3-de]-[1,4]苯骈噁嗪-6-羧酸甲基磺酸盐一水合物。",,"【适应症】
本品适用于敏感细菌引起的下列中、重度感染：
呼吸系统感染：急性支气管炎、慢性支气管炎急性发作、弥漫性细菌支气管炎、支气管扩张合并感染、肺炎、扁桃体炎(扁桃体周围脓肿)；
泌尿系统感染：肾盂肾炎、复杂性尿路感染等；
生殖系统感染：急性前列腺炎、急性附睾炎、宫腔感染、子宫附件炎、盆腔炎(疑有厌氧菌感染时可合用甲硝唑)；
皮肤软组织感染：传染性脓疱病、蜂窝组织炎、淋巴管(结)炎、皮下脓肿、肛周脓肿等；
肠道感染：细菌性痢疾、感染性肠炎、沙门菌属肠炎、伤寒及副伤寒；
败血症、粒细胞减少及免疫功能低下患者的各种感染；
其它感染：乳腺炎、外伤、烧伤及手术后伤口感染、腹腔感染(必要时合用甲硝唑)、胆囊炎、胆管炎、骨与关节感染以及五官科感染等。"
"【药品名称】
通用名称：注射用甲硫酸新斯的明
商品名称：依定
英文名称：Neostigmine Methylsulfate for Injection
汉语拼音： Zhuzheyong Jiɑ Liusuɑn Xinsidiminɡ",【成份】本品主要成份甲硫酸新斯的明。,【性状】本品为无色的澄明液体。,"【适应症】
用于重症肌无力,手术后功能性肠胀气及尿潴留等。"
"【药品名称】
通用名称：注射用甲硝唑磷酸二钠
英文名称：Metronidazole Phosphate Disodium Salt for Injectio
汉语拼音：Zhusheyong Jiaxiaozuoerna",【成份】本品主要成份为：甲硝唑磷酸二钠,【性状】本品为类白色或微黄色粉末。见光渐变黄色。,"【适应症】
用于由厌氧菌所致的各种感染性疾病，如败血症、心内膜炎、脓胸、肺脓肿、腹腔感染、盆腔感染、妇科感染、骨和关节感染、脑膜炎、脑脓肿、皮肤软组织感染等。"
"【药品名称】
通用名称：注射用间苯三酚
英文名称：PhloroglucinolforInjection
汉语拼音：Zhuasheyong Jianbensanfen",【成份】PhloroglucinolforInjection,,"【适应症】
消化系统和胆道功能障碍引起的急性痉挛性疼痛；急性痉挛性尿道、膀胱、肾绞痛；妇科痉挛性疼痛。"
"【药品名称】
通用名称：注射用胶原酶
英文名称：Collagenase for Injection",【成份】胶原酶加适量稳定剂和赋形剂的无菌冻干品。,【性状】本品为白色或类白色的冻干块状物或粉末。,"【适应症】
用于经保守疗法无效的腰椎间盘突出症。"
"【药品名称】
通用名称：注射用酒石酸长春瑞滨
汉语拼音：Zhusheyong Jiushisuanmeituoluo’er",【成份】酒石酸美托洛尔。化学名称：1-异丙氨基-3-［对-(2-甲氧乙基)苯氧基］-2-丙醇L(+)-酒石酸盐。,【性状】白色疏松块状物或粉末。,"【适应症】
1.高血压，单独或与其他药物合并应用；2.心绞痛（典型心绞痛，即劳力型心绞痛）；3.心肌梗死，作为次级预防，减少死亡率；4.心律失常，控制室上性快速心律失常、室性心律失常，特别是与儿茶酚胺有关及洋地黄引起者，可用于洋地黄疗效不满意的房扑、房颤的心室率的控制，也可用于顽固早搏改善患者的症状；5.甲状腺机能亢进症，用于控制心率过快，也用于治疗甲状腺危象6.嗜铬细胞瘤，配合α受体阻滞剂用于控制心动过速。"
"【药品名称】
通用名称：注射用酒石酸美托洛尔
商品名称：均青
英文名称：Metoprolol Tartrate For Injection
汉语拼音：Zhusheyong JIushisuan Meituoluo‘er",【成份】美托洛尔,【性状】本品为白色冻干块状物或粉末。,"【适应症】
1、快速性心律失常(快速性室上性心动过速及室性早搏)；
2、诱导麻醉或麻醉期间出现的窦性心动过速。"
"【药品名称】
通用名称：注射用卡托普利
汉语拼音：Zhusheyong Katuopuli",【成份】卡托普利。化学名称：1-[(2S)-2-甲基-3-巯基-1-氧化丙基]-L-脯氨酸。,【性状】本品为白色或类白色疏松块状物。,"【适应症】
高血压急症；心力衰竭。"
"【药品名称】
通用名称：注射用抗肿瘤免疫核糖核酸
汉语拼音：Zhusheyong Kanggan,ai Mianyihetanghesuan",【成份】本品是用相应的癌组织免疫健康羊（牛）后，从羊（牛）的肝、脾、淋巴结等淋巴组织提取的核糖核酸。,【性状】本品为白色或类白色的冻干块状物或粉末。,"【适应症】
用于肝癌的辅助治疗。"
"【药品名称】
通用名称：注射用克林霉素磷酸脂
汉语拼音：Zhusheyong Kelinmeisu Linsuanzhi",【成份】克林霉素磷酸脂。,【性状】本品为白色类或白色的疏松块状物或粉末。,"【适应症】
革兰氏阳性菌引起的下列各种感染性疾病：1.扁桃体炎、化脓性中耳炎、鼻窦炎等。2.急性支气管炎、慢性支气管炎急性发作、肺炎、肺脓肿和支气管扩张合并感染等。3.皮肤和软组织感染：疖、痈、脓肿、蜂窝组织炎、创伤、烧伤和手术后感染等。4.沁尿系统感染：急性尿道炎、急性肾盂肾炎、前列腺炎等。5.其他：骨髓炎、败血症、腹膜炎和口腔感染等。厌氧菌引起各种感染性疾病：1.胸、肺脓肿、厌氧菌性肺炎。2.皮肤和软组织感染、败血症。3.腹腔内感染：腹膜炎、腹腔内脓肿。4.女性盆腔及生殖器感染：子宫内膜炎、非淋球菌性输卵管及卵巢脓肿、盆腔蜂窝组织炎及妇科手术后感染等。"
"【药品名称】
通用名称：注射用苦参碱
汉语拼音：Zhu She Yong Ku Shen Jian",【成份】本品主要成分为苦参碱。,【性状】本品为白色或类白色的疏松块状物。,"【适应症】
用于慢性乙型肝炎的转氨酶升高和胆红素异常。"
"【药品名称】
通用名称：注射用利福霉素钠
汉语拼音：Zhusheyong Lifumeisuna",【成份】利福霉素钠。化学名称：（12Z，14E，24E）-(2S，16S，17S，18R，19R，20R，21S，22R，23S)-21-乙酰氧基-1，2-二氢- 6，9，17，19-四羟基-23-甲氧基-2，4，12，16，18，20，22-七甲-1，11-二氧-2，7-（十五碳环氧【1，11，13】-三 烯亚胺）苯骈-【2，1-b】呋喃-5-酚钠盐。,【性状】本品为暗红色结晶性粉末。,"【适应症】
本品用于结核杆菌感染的疾病和重症耐甲氧西林金葡菌、表葡菌以及难治疗性军团菌感染的联合治疗。"
"【药品名称】
通用名称：注射用亮菌甲素
汉语拼音：Zhusheyong Liangjunjiasu",【成份】亮菌甲素。化学名称：3-乙酰基-5-羟甲基-7-羟基香豆素。,【性状】本品为黄色或淡黄色疏松块状物。,"【适应症】
用于急性胆囊炎、慢性胆囊炎发作，其他胆道疾病并发急性感染及慢性浅表性胃炎、慢性浅表性萎缩性胃炎。"
"【药品名称】
通用名称：注射用磷酸川芎嗪
汉语拼音：Zhusheyong Linsuan Chuanxiongqin",【成份】磷酸川芎嗪。,【性状】本品为白色或类白色疏松块状物或粉末。,"【适应症】
用于缺血性脑血管疾病（如脑供血不足、脑血栓形成、脑栓塞）。"
"【药品名称】
通用名称：注射用磷酸肌酸钠
汉语拼音：Zhusheyong Linsuanjisuanna",【成份】磷酸肌酸二钠盐四水合物。,【性状】本品为白色粉末或结晶性粉末。,"【适应症】
遵医嘱静脉滴注，每次1g（1瓶），每日1-2次，在30-45分钟内静脉滴注。心脏手术时加入心脏停搏液中保护心肌：心脏停搏液中的浓度为10mmol/L。"
"【药品名称】
通用名称：注射用灵孢多糖
英文名称：Polysacharidum of G.Lucidum Karst for Injection
汉语拼音：zhuisheyong Lingbaoduotang",【成份】本品系由多孔菌类植物赤芝子实体所产生的担孢子经提取制成的无菌品。辅料为甘露醇。,【性状】本品为类白色或淡橙黄色冻干块状物或粉末，易溶于水。,"【适应症】
用于神经官能症、多发性肌炎、皮肌炎、萎缩性肌强直、进行性肌营养不良以及因免疫功能低下所致各种疾病。"
"【药品名称】
通用名称：注射用硫酸阿米卡星
英文名称：Amikacin Sulfate For Injection
汉语拼音：Zhusheyong Liusuan A'mikaxing",【成份】本品的主要成分为硫酸阿米卡星,【性状】本品为白色或类白色的结晶性粉末或疏松块状物。,"【适应症】
本品适用于铜绿假单胞菌及其他假单胞菌、大肠埃希菌、变形杆菌属、克雷伯菌属、肠杆菌属、沙雷菌属、不动杆菌属等敏感革兰阴性杆菌与葡萄球菌属(甲氧西林敏感株)所致严重感染，如菌血症或败血症、细菌性心内膜炎、下呼吸道感染、骨关节感染、胆道感染、腹腔感染、复杂性尿路感染、皮肤软组织感染等。由于本品对多数氨基糖苷类钝化酶稳定，故尤其适用于治疗革兰阴性杆菌对卡那霉素、庆大霉素或妥布霉素耐药菌株所致的严重感染。"
"【药品名称】
通用名称：注射用硫酸长春地辛
英文名称：Vindesine sulfate for Injection",【成份】硫酸长春地辛。,【性状】本品为白色疏松状固体。,"【适应症】
对非小细胞肺癌、小细胞肺癌、恶性淋巴瘤、乳腺癌、食管癌及恶性黑色素瘤等恶性肿瘤有效。"
"【药品名称】
通用名称：注射用硫酸长春新碱
英文名称：Vincristine Sulfate for Injection
汉语拼音：Zhusheyong Liusuan Changchunxinjian",【成份】本品主要成份为：硫酸长春新碱,【性状】本品为白色或类白色的疏松状或无定形固体，有引湿性，遇光或热易变黄。,"【适应症】
①．急性白血病，尤其是儿童急性白血病，对急性淋巴细胞白血病疗效显著。②．恶性淋巴瘤。③．生殖细胞肿瘤。④．小细胞肺癌，尤文肉瘤、肾母细胞瘤、神经母细胞瘤。⑤．乳腺癌、慢性淋巴细胞白血病、消化道癌、黑色素瘤及多发性骨髓瘤等。"
"【药品名称】
通用名称：注射用硫酸核糖霉素
英文名称：Ribostamycin Sulfate for Injection
汉语拼音：Zhusheyong Liusuan Hetangmeisu",【成份】本品的主要成分为硫酸核糖霉素,【性状】本品为白色或类白色粉末。,"【适应症】
本品适用于敏感肠杆菌科细菌如大肠埃希菌、克雷伯菌属、变形杆菌属、志贺菌属等引起的各种严重感染，如肺炎、败血症、胆道感染等。通常多与广谱半合成青霉素类、头孢菌素类或其他抗菌药物联合应用。"
"【药品名称】
通用名称：注射用硫酸卡那霉素
英文名称：Kanamycin Sulfate For Injection
汉语拼音：Zhusheyong Liusuankanameisu",【成份】本品主要成份为：硫酸卡那霉素,【性状】本品为白色或类白色的粉末。,"【适应症】
本品适用于敏感肠杆菌科细菌如大肠埃希菌、克雷伯菌属、变形杆菌属、产气肠杆菌、志贺菌属等引起的严重感染，如肺炎、败血症、腹腔感染等，常需与其他抗菌药物联合应用。"
"【药品名称】
通用名称：注射用硫酸链霉素
英文名称：Streptomycin Sulfate for Injection
汉语拼音：Zhusheyong Liusuan Lianmeisu",【成份】本品主要成份为：硫酸链霉素,【性状】本品为白色或类白色的粉末。,"【适应症】
1．本品主要与其他抗结核药联合用于结核分枝杆菌所致各种结核病的初治病例，或其他敏感分枝杆菌感染。2．本品可单用于治疗土拉菌病，或与其他抗菌药物联合用于鼠疫、腹股沟肉芽肿、布鲁菌病、鼠咬热等的治疗。3．亦可与青霉素或氨苄西林联合治疗草绿色链球菌或肠球菌所致的心内膜炎。"
"【药品名称】
通用名称：注射用硫酸培洛霉素
英文名称：Peplomycin Sulfate for Injection",【成份】硫酸培洛霉素,【性状】本品为白色疏松块状物或无定形固体。,"【适应症】
本品主要适用于头颈部恶性肿瘤、皮肤癌、肺癌（鳞状细胞癌）、前列腺癌、恶性淋巴肿瘤等。"
"【药品名称】
通用名称：注射用硫酸普拉酮钠
英文名称：Sodium Prasterone Sulfate for Injection",【成份】硫酸普拉酮钠,【性状】白色冻干块状物或粉末。,"【适应症】
妊娠晚期子宫颈管成熟不全。"
"【药品名称】
通用名称：注射用硫酸软骨素
汉语拼音：Zhusheyong Liusuan Ruangusu",,【性状】本品为白色或类白色粉末；略带咸味；无臭；有引湿性。本品的水溶液具粘稠性，加热不凝结。,"【适应症】
用于神经性头痛、神经痛、关节痛、动脉硬化等疾病的辅助治疗。"
